S No,District Code,District Name (In English),Sub-District Code,Sub-District Name (In English),Village Code,Village Name (In English),Block Panchayat Code,Block Panchayat Name(In English),Gram Panchayat Code,Gram Panchayat Name(In English),Development Block Code,Development Block Name(In English),District Code of Development Block,District Name of Development Block
1773,361,Kendujhar,2857,Sainkul,387341,Ujuni,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1774,361,Kendujhar,2857,Sainkul,387361,Ullol,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1775,361,Kendujhar,2857,Sainkul,387310,Valuka,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1776,361,Kendujhar,2855,Soso,387143,Analagadia,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1777,361,Kendujhar,2855,Soso,387126,Aturikana,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1778,361,Kendujhar,2855,Soso,387112,Badaambagadia,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1779,361,Kendujhar,2855,Soso,387147,Balia,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1780,361,Kendujhar,2855,Soso,387113,Balibarei,3812,Hatadihi,119386,Balibarei,3449,Hatadihi,361,Kendujhar
1781,361,Kendujhar,2855,Soso,387116,Bangura,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1782,361,Kendujhar,2855,Soso,387119,Baniapanka,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1783,361,Kendujhar,2855,Soso,387108,Bantala,3812,Hatadihi,119400,Mareigaon,3449,Hatadihi,361,Kendujhar
1784,361,Kendujhar,2855,Soso,387104,Baranga,3812,Hatadihi,119408,Samana,3449,Hatadihi,361,Kendujhar
1785,361,Kendujhar,2855,Soso,387139,Bargadia,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1786,361,Kendujhar,2855,Soso,387135,Barigaon,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1787,361,Kendujhar,2855,Soso,387133,Belamala,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1788,361,Kendujhar,2855,Soso,387144,Berunapadi,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1789,361,Kendujhar,2855,Soso,387084,Bhanara,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1790,361,Kendujhar,2855,Soso,387134,Bhanarpur,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1791,361,Kendujhar,2855,Soso,387115,Bidyadharapur,3812,Hatadihi,119386,Balibarei,3449,Hatadihi,361,Kendujhar
1792,361,Kendujhar,2855,Soso,387083,Coupno-1,3812,Hatadihi,119388,Bangore,3449,Hatadihi,361,Kendujhar
1793,361,Kendujhar,2855,Soso,387077,"Dalki,R F",3812,Hatadihi,119394,Hadagarh,3449,Hatadihi,361,Kendujhar
1794,361,Kendujhar,2855,Soso,387129,Daneipur,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1795,361,Kendujhar,2855,Soso,387117,Dhanurjoyapur,3812,Hatadihi,119390,Dhanurjayapur,3449,Hatadihi,361,Kendujhar
1796,361,Kendujhar,2855,Soso,387138,Dharampur,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1797,361,Kendujhar,2855,Soso,387111,Dhenka,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1798,361,Kendujhar,2855,Soso,387089,Hadagarh,3812,Hatadihi,119394,Hadagarh,3449,Hatadihi,361,Kendujhar
1799,361,Kendujhar,2855,Soso,387120,Jadabanka,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1800,361,Kendujhar,2855,Soso,387105,Jamhira,3812,Hatadihi,119397,Jambhira,3449,Hatadihi,361,Kendujhar
1801,361,Kendujhar,2855,Soso,387149,Jantalapadi,3812,Hatadihi,119406,Sadha,3449,Hatadihi,361,Kendujhar
1802,361,Kendujhar,2855,Soso,387096,Jhanajhana,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1803,361,Kendujhar,2855,Soso,387122,Jhunabadi,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1804,361,Kendujhar,2855,Soso,387124,Kahaliagadia,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1805,361,Kendujhar,2855,Soso,387131,Kakharugadia,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1806,361,Kendujhar,2855,Soso,387146,Kanhupur(Kanapur),3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1807,361,Kendujhar,2855,Soso,387110,Kaniari,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1808,361,Kendujhar,2855,Soso,387080,Kanleialias Balipal,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1809,361,Kendujhar,2855,Soso,387101,Kantigadia,3812,Hatadihi,119404,Pandado,3449,Hatadihi,361,Kendujhar
1810,361,Kendujhar,2855,Soso,387100,Karanjabati,3812,Hatadihi,119404,Pandado,3449,Hatadihi,361,Kendujhar
1811,361,Kendujhar,2855,Soso,387107,Khaparakhai,3812,Hatadihi,119400,Mareigaon,3449,Hatadihi,361,Kendujhar
1812,361,Kendujhar,2855,Soso,387123,Kuradhighasa,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1813,361,Kendujhar,2855,Soso,387090,Kusatikiri,3812,Hatadihi,119390,Dhanurjayapur,3449,Hatadihi,361,Kendujhar
1814,361,Kendujhar,2855,Soso,387092,Madhubana,3812,Hatadihi,119394,Hadagarh,3449,Hatadihi,361,Kendujhar
1815,361,Kendujhar,2855,Soso,387121,Mahulapankha,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1816,361,Kendujhar,2855,Soso,387078,Malipasi,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1817,361,Kendujhar,2855,Soso,387145,Marichipada,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1818,361,Kendujhar,2855,Soso,387148,Mauda,3812,Hatadihi,119406,Sadha,3449,Hatadihi,361,Kendujhar
1819,361,Kendujhar,2855,Soso,387082,Mayurnacha,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1820,361,Kendujhar,2855,Soso,387142,Mithigaon,3812,Hatadihi,119406,Sadha,3449,Hatadihi,361,Kendujhar
1821,361,Kendujhar,2855,Soso,387137,Motaragadia,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1822,361,Kendujhar,2855,Soso,387140,Naha,3812,Hatadihi,119406,Sadha,3449,Hatadihi,361,Kendujhar
1823,361,Kendujhar,2855,Soso,387130,Nimadani,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1824,361,Kendujhar,2855,Soso,387118,Nuaragudi,3812,Hatadihi,119390,Dhanurjayapur,3449,Hatadihi,361,Kendujhar
1825,361,Kendujhar,2855,Soso,387141,Padarukha,3812,Hatadihi,119406,Sadha,3449,Hatadihi,361,Kendujhar
1826,361,Kendujhar,2855,Soso,387125,Padhiaripalli,3812,Hatadihi,119402,Padhiaripally,3449,Hatadihi,361,Kendujhar
1827,361,Kendujhar,2855,Soso,387088,Phuljhar,3812,Hatadihi,119390,Dhanurjayapur,3449,Hatadihi,361,Kendujhar
1828,361,Kendujhar,2855,Soso,387155,Phuljhari R.F.,3812,Hatadihi,119390,Dhanurjayapur,3449,Hatadihi,361,Kendujhar
1829,361,Kendujhar,2855,Soso,387151,Pitanau R.F.,3812,Hatadihi,119394,Hadagarh,3449,Hatadihi,361,Kendujhar
1830,361,Kendujhar,2855,Soso,387099,Podasingidi,3812,Hatadihi,119404,Pandado,3449,Hatadihi,361,Kendujhar
1831,361,Kendujhar,2855,Soso,387095,Purunapani,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1832,361,Kendujhar,2855,Soso,387150,Raghunathpur,3812,Hatadihi,119406,Sadha,3449,Hatadihi,361,Kendujhar
1833,361,Kendujhar,2855,Soso,387085,Raighati R.F,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1834,361,Kendujhar,2855,Soso,387152,Raighati R.F.,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1835,361,Kendujhar,2855,Soso,387127,Ramakrishanpur,3812,Hatadihi,119386,Balibarei,3449,Hatadihi,361,Kendujhar
1836,361,Kendujhar,2855,Soso,387109,Sadha,3812,Hatadihi,119406,Sadha,3449,Hatadihi,361,Kendujhar
1837,361,Kendujhar,2855,Soso,387154,Sajanapal R. F.,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1838,361,Kendujhar,2855,Soso,387103,Sanaambagadia,3812,Hatadihi,119397,Jambhira,3449,Hatadihi,361,Kendujhar
1839,361,Kendujhar,2855,Soso,387094,Sangam,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1840,361,Kendujhar,2855,Soso,387093,Sankatapalia,3812,Hatadihi,119394,Hadagarh,3449,Hatadihi,361,Kendujhar
1841,361,Kendujhar,2855,Soso,387091,Sankhana,3812,Hatadihi,119388,Bangore,3449,Hatadihi,361,Kendujhar
1842,361,Kendujhar,2855,Soso,387098,Saralapasi,3812,Hatadihi,119404,Pandado,3449,Hatadihi,361,Kendujhar
1843,361,Kendujhar,2855,Soso,387079,Saramundi,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1844,361,Kendujhar,2855,Soso,387114,Sarukana,3812,Hatadihi,119386,Balibarei,3449,Hatadihi,361,Kendujhar
1845,361,Kendujhar,2855,Soso,387081,Sazanapal,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1846,361,Kendujhar,2855,Soso,387086,Siadimalia,3812,Hatadihi,119390,Dhanurjayapur,3449,Hatadihi,361,Kendujhar
1847,361,Kendujhar,2855,Soso,387087,Siadimalia R.F,3812,Hatadihi,119399,Kanleibalipal,3449,Hatadihi,361,Kendujhar
1848,361,Kendujhar,2855,Soso,387128,Soso,3812,Hatadihi,119410,Soso,3449,Hatadihi,361,Kendujhar
1849,361,Kendujhar,2855,Soso,387097,Sundarapal,3812,Hatadihi,119397,Jambhira,3449,Hatadihi,361,Kendujhar
1850,361,Kendujhar,2855,Soso,387106,Tentulinanda,3812,Hatadihi,119400,Mareigaon,3449,Hatadihi,361,Kendujhar
1851,361,Kendujhar,2855,Soso,387136,Tentulipadi,3812,Hatadihi,119391,Dhenka,3449,Hatadihi,361,Kendujhar
1852,361,Kendujhar,2855,Soso,387102,Tentulipadi,3812,Hatadihi,119404,Pandado,3449,Hatadihi,361,Kendujhar
1853,361,Kendujhar,2855,Soso,387132,Varagadia,3812,Hatadihi,119406,Sadha,3449,Hatadihi,361,Kendujhar
1854,361,Kendujhar,2848,Telkoi,386394,Ahigola,3818,Telkoi,119527,Podang,3455,Telkoi,361,Kendujhar
1855,361,Kendujhar,2848,Telkoi,386459,Ajayapur,3818,Telkoi,119514,Balabhadrapur,3455,Telkoi,361,Kendujhar
1856,361,Kendujhar,2848,Telkoi,386391,Akula,3818,Telkoi,119513,Akul,3455,Telkoi,361,Kendujhar
1857,361,Kendujhar,2848,Telkoi,386424,Alluni,3818,Telkoi,119524,Karamangi,3455,Telkoi,361,Kendujhar
1858,361,Kendujhar,2848,Telkoi,386446,Badabil,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1859,361,Kendujhar,2848,Telkoi,386401,Badakhaman,3818,Telkoi,119533,Talapada,3455,Telkoi,361,Kendujhar
1860,361,Kendujhar,2848,Telkoi,386379,Badakumunda,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
1861,361,Kendujhar,2848,Telkoi,386467,Badiamunda,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1862,361,Kendujhar,2848,Telkoi,386451,Balabhadrapur,3818,Telkoi,119514,Balabhadrapur,3455,Telkoi,361,Kendujhar
1863,361,Kendujhar,2848,Telkoi,386429,Balabhadrapur,3818,Telkoi,119516,Bimala,3455,Telkoi,361,Kendujhar
1864,361,Kendujhar,2848,Telkoi,386455,Balangisahi,3818,Telkoi,119516,Bimala,3455,Telkoi,361,Kendujhar
1865,361,Kendujhar,2848,Telkoi,386384,Baleswar,3818,Telkoi,119513,Akul,3455,Telkoi,361,Kendujhar
1866,361,Kendujhar,2848,Telkoi,386466,Bali,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1867,361,Kendujhar,2848,Telkoi,386423,Balijodi,3818,Telkoi,119528,Purujada,3455,Telkoi,361,Kendujhar
1868,361,Kendujhar,2848,Telkoi,386392,Banabiharipur,3818,Telkoi,119513,Akul,3455,Telkoi,361,Kendujhar
1869,361,Kendujhar,2848,Telkoi,386422,Banda,3818,Telkoi,119524,Karamangi,3455,Telkoi,361,Kendujhar
1870,361,Kendujhar,2848,Telkoi,386410,Bandhanjhari,3818,Telkoi,119513,Akul,3455,Telkoi,361,Kendujhar
1871,361,Kendujhar,2848,Telkoi,386374,Bangurupal,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
1872,361,Kendujhar,2848,Telkoi,386349,Banspal,3818,Telkoi,119520,Dobalapal,3455,Telkoi,361,Kendujhar
1873,361,Kendujhar,2848,Telkoi,386395,Bena,3818,Telkoi,119525,Khuntapada,3455,Telkoi,361,Kendujhar
1874,361,Kendujhar,2848,Telkoi,386450,Benamunda,3818,Telkoi,119528,Purujada,3455,Telkoi,361,Kendujhar
1875,361,Kendujhar,2848,Telkoi,386397,Betakholi,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
1876,361,Kendujhar,2848,Telkoi,386373,Bhaliadal,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
1877,361,Kendujhar,2848,Telkoi,386389,Bhimakand,3818,Telkoi,119515,Bhimkand,3455,Telkoi,361,Kendujhar
1878,361,Kendujhar,2848,Telkoi,386415,Bimala,3818,Telkoi,119516,Bimala,3455,Telkoi,361,Kendujhar
1879,361,Kendujhar,2848,Telkoi,386327,Binjhabahal,3818,Telkoi,119517,Binjabahal,3455,Telkoi,361,Kendujhar
1880,361,Kendujhar,2848,Telkoi,386453,Birabarpur,3818,Telkoi,119529,Raisuan,3455,Telkoi,361,Kendujhar
1881,361,Kendujhar,2848,Telkoi,386376,Birida,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
1882,361,Kendujhar,2848,Telkoi,386461,Biripal,3818,Telkoi,119514,Balabhadrapur,3455,Telkoi,361,Kendujhar
1883,361,Kendujhar,2848,Telkoi,386437,Brahmanikansa,3818,Telkoi,119528,Purujada,3455,Telkoi,361,Kendujhar
1884,361,Kendujhar,2848,Telkoi,386409,Budhaamba,3818,Telkoi,119527,Podang,3455,Telkoi,361,Kendujhar
1885,361,Kendujhar,2848,Telkoi,386355,Chakradhar,3818,Telkoi,119523,Karadangi,3455,Telkoi,361,Kendujhar
1886,361,Kendujhar,2848,Telkoi,386348,Chandrasekharpur,3818,Telkoi,119520,Dobalapal,3455,Telkoi,361,Kendujhar
1887,361,Kendujhar,2848,Telkoi,386335,Chhamunda,3818,Telkoi,119518,Chhamunda,3455,Telkoi,361,Kendujhar
1888,361,Kendujhar,2848,Telkoi,386341,Dandargouni,3818,Telkoi,119530,Saleikena,3455,Telkoi,361,Kendujhar
1889,361,Kendujhar,2848,Telkoi,386371,Danduamunda,3818,Telkoi,119534,Telkoi,3455,Telkoi,361,Kendujhar
1890,361,Kendujhar,2848,Telkoi,386351,Deuladiha,3818,Telkoi,119519,Deuladiha,3455,Telkoi,361,Kendujhar
1891,361,Kendujhar,2848,Telkoi,386345,Dhanurjayapur,3818,Telkoi,119526,Oriyabirida,3455,Telkoi,361,Kendujhar
1892,361,Kendujhar,2848,Telkoi,386347,Dimiria,3818,Telkoi,119530,Saleikena,3455,Telkoi,361,Kendujhar
1893,361,Kendujhar,2848,Telkoi,386388,Dimirimunda,3818,Telkoi,119515,Bhimkand,3455,Telkoi,361,Kendujhar
1894,361,Kendujhar,2848,Telkoi,386350,Dubulapal,3818,Telkoi,119520,Dobalapal,3455,Telkoi,361,Kendujhar
1895,361,Kendujhar,2848,Telkoi,386383,Dullavpur,3818,Telkoi,119525,Khuntapada,3455,Telkoi,361,Kendujhar
1896,361,Kendujhar,2848,Telkoi,386460,Gabagoda,3818,Telkoi,119514,Balabhadrapur,3455,Telkoi,361,Kendujhar
1897,361,Kendujhar,2848,Telkoi,386469,Galada,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1898,361,Kendujhar,2848,Telkoi,386359,Ghodabudasahi,3818,Telkoi,119515,Bhimkand,3455,Telkoi,361,Kendujhar
1899,361,Kendujhar,2848,Telkoi,386387,Godhihudi,3818,Telkoi,119515,Bhimkand,3455,Telkoi,361,Kendujhar
1900,361,Kendujhar,2848,Telkoi,386447,Godikansa,3818,Telkoi,119528,Purujada,3455,Telkoi,361,Kendujhar
1901,361,Kendujhar,2848,Telkoi,386403,Godinarda,3818,Telkoi,119533,Talapada,3455,Telkoi,361,Kendujhar
1902,361,Kendujhar,2848,Telkoi,386334,Golabandha,3818,Telkoi,119518,Chhamunda,3455,Telkoi,361,Kendujhar
1903,361,Kendujhar,2848,Telkoi,386385,Golagadia,3818,Telkoi,119515,Bhimkand,3455,Telkoi,361,Kendujhar
1904,361,Kendujhar,2848,Telkoi,386417,Gopinathpur,3818,Telkoi,119532,Sirigida,3455,Telkoi,361,Kendujhar
1905,361,Kendujhar,2848,Telkoi,386380,Gundurijoda,3818,Telkoi,119525,Khuntapada,3455,Telkoi,361,Kendujhar
1906,361,Kendujhar,2848,Telkoi,386404,Gurum,3818,Telkoi,119533,Talapada,3455,Telkoi,361,Kendujhar
1907,361,Kendujhar,2848,Telkoi,386366,Halpuri,3818,Telkoi,119534,Telkoi,3455,Telkoi,361,Kendujhar
1908,361,Kendujhar,2848,Telkoi,386333,Jagamohanpur,3818,Telkoi,119521,Jagmohanpur,3455,Telkoi,361,Kendujhar
1909,361,Kendujhar,2848,Telkoi,386340,Janasanpur,3818,Telkoi,119530,Saleikena,3455,Telkoi,361,Kendujhar
1910,361,Kendujhar,2848,Telkoi,386346,Jata,3818,Telkoi,119526,Oriyabirida,3455,Telkoi,361,Kendujhar
1911,361,Kendujhar,2848,Telkoi,386352,Jenadar,3818,Telkoi,119519,Deuladiha,3455,Telkoi,361,Kendujhar
1912,361,Kendujhar,2848,Telkoi,386428,Jharbeda,3818,Telkoi,119516,Bimala,3455,Telkoi,361,Kendujhar
1913,361,Kendujhar,2848,Telkoi,386360,Kaduapada,3818,Telkoi,119519,Deuladiha,3455,Telkoi,361,Kendujhar
1914,361,Kendujhar,2848,Telkoi,386330,Kakudiamba,3818,Telkoi,119521,Jagmohanpur,3455,Telkoi,361,Kendujhar
1915,361,Kendujhar,2848,Telkoi,386338,Kalapokhari,3818,Telkoi,119530,Saleikena,3455,Telkoi,361,Kendujhar
1916,361,Kendujhar,2848,Telkoi,386465,Kaliahata,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1917,361,Kendujhar,2848,Telkoi,386365,Kaliakudar,3818,Telkoi,119534,Telkoi,3455,Telkoi,361,Kendujhar
1918,361,Kendujhar,2848,Telkoi,386368,Kalikudar,3818,Telkoi,119534,Telkoi,3455,Telkoi,361,Kendujhar
1919,361,Kendujhar,2848,Telkoi,386390,Kalima,3818,Telkoi,119532,Sirigida,3455,Telkoi,361,Kendujhar
1920,361,Kendujhar,2848,Telkoi,386372,Kamalangi,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
1921,361,Kendujhar,2848,Telkoi,386436,Kankadajodi,3818,Telkoi,119514,Balabhadrapur,3455,Telkoi,361,Kendujhar
1922,361,Kendujhar,2848,Telkoi,386418,Kantalasuan,3818,Telkoi,119524,Karamangi,3455,Telkoi,361,Kendujhar
1923,361,Kendujhar,2848,Telkoi,386363,Kantalei,3818,Telkoi,119525,Khuntapada,3455,Telkoi,361,Kendujhar
1924,361,Kendujhar,2848,Telkoi,386358,Karadangi,3818,Telkoi,119523,Karadangi,3455,Telkoi,361,Kendujhar
1925,361,Kendujhar,2848,Telkoi,386425,Karamangi,3818,Telkoi,119524,Karamangi,3455,Telkoi,361,Kendujhar
1926,361,Kendujhar,2848,Telkoi,386438,Karangapal,3818,Telkoi,119528,Purujada,3455,Telkoi,361,Kendujhar
1927,361,Kendujhar,2848,Telkoi,386369,Katarapali,3818,Telkoi,119526,Oriyabirida,3455,Telkoi,361,Kendujhar
1928,361,Kendujhar,2848,Telkoi,386444,Kateni,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1929,361,Kendujhar,2848,Telkoi,386458,Katenipasi,3818,Telkoi,119514,Balabhadrapur,3455,Telkoi,361,Kendujhar
1930,361,Kendujhar,2848,Telkoi,386471,Keranga,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1931,361,Kendujhar,2848,Telkoi,386393,Khajuria,3818,Telkoi,119513,Akul,3455,Telkoi,361,Kendujhar
1932,361,Kendujhar,2848,Telkoi,386443,Khandabandha,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1933,361,Kendujhar,2848,Telkoi,386381,Khuntapada,3818,Telkoi,119525,Khuntapada,3455,Telkoi,361,Kendujhar
1934,361,Kendujhar,2848,Telkoi,386427,Kodabil,3818,Telkoi,119516,Bimala,3455,Telkoi,361,Kendujhar
1935,361,Kendujhar,2848,Telkoi,386386,Koilisuta,3818,Telkoi,119515,Bhimkand,3455,Telkoi,361,Kendujhar
1936,361,Kendujhar,2848,Telkoi,386420,Krushnapur,3818,Telkoi,119524,Karamangi,3455,Telkoi,361,Kendujhar
1937,361,Kendujhar,2848,Telkoi,386382,Kuladera,3818,Telkoi,119525,Khuntapada,3455,Telkoi,361,Kendujhar
1938,361,Kendujhar,2848,Telkoi,386430,Kulanga,3818,Telkoi,119516,Bimala,3455,Telkoi,361,Kendujhar
1939,361,Kendujhar,2848,Telkoi,386399,Kuliapal,3818,Telkoi,119533,Talapada,3455,Telkoi,361,Kendujhar
1940,361,Kendujhar,2848,Telkoi,386413,Kundheihata,3818,Telkoi,119532,Sirigida,3455,Telkoi,361,Kendujhar
1941,361,Kendujhar,2848,Telkoi,386468,Laxminarayanpur,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1942,361,Kendujhar,2848,Telkoi,386408,Lipinda,3818,Telkoi,119527,Podang,3455,Telkoi,361,Kendujhar
1943,361,Kendujhar,2848,Telkoi,386337,Lokanathpur,3818,Telkoi,119520,Dobalapal,3455,Telkoi,361,Kendujhar
1944,361,Kendujhar,2848,Telkoi,386411,Malanda,3818,Telkoi,119513,Akul,3455,Telkoi,361,Kendujhar
1945,361,Kendujhar,2848,Telkoi,386457,Merda,3818,Telkoi,119529,Raisuan,3455,Telkoi,361,Kendujhar
1946,361,Kendujhar,2848,Telkoi,386462,Mundasahi,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1947,361,Kendujhar,2848,Telkoi,386416,Namakani,3818,Telkoi,119516,Bimala,3455,Telkoi,361,Kendujhar
1948,361,Kendujhar,2848,Telkoi,386454,Nuagaon,3818,Telkoi,119514,Balabhadrapur,3455,Telkoi,361,Kendujhar
1949,361,Kendujhar,2848,Telkoi,386464,Nuagaon,3818,Telkoi,119529,Raisuan,3455,Telkoi,361,Kendujhar
1950,361,Kendujhar,2848,Telkoi,386364,Nuagarh,3818,Telkoi,119519,Deuladiha,3455,Telkoi,361,Kendujhar
1951,361,Kendujhar,2848,Telkoi,386406,Odhana,3818,Telkoi,119527,Podang,3455,Telkoi,361,Kendujhar
1952,361,Kendujhar,2848,Telkoi,386343,Oriya,3818,Telkoi,119526,Oriyabirida,3455,Telkoi,361,Kendujhar
1953,361,Kendujhar,2848,Telkoi,386433,Padiapasi,3818,Telkoi,119524,Karamangi,3455,Telkoi,361,Kendujhar
1954,361,Kendujhar,2848,Telkoi,386402,Panga,3818,Telkoi,119533,Talapada,3455,Telkoi,361,Kendujhar
1955,361,Kendujhar,2848,Telkoi,386441,Patakelipur,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1956,361,Kendujhar,2848,Telkoi,386434,Patakhali,3818,Telkoi,119514,Balabhadrapur,3455,Telkoi,361,Kendujhar
1957,361,Kendujhar,2848,Telkoi,386342,Pitanali,3818,Telkoi,119526,Oriyabirida,3455,Telkoi,361,Kendujhar
1958,361,Kendujhar,2848,Telkoi,386419,Podanga,3818,Telkoi,119527,Podang,3455,Telkoi,361,Kendujhar
1959,361,Kendujhar,2848,Telkoi,386412,Purastampur,3818,Telkoi,119532,Sirigida,3455,Telkoi,361,Kendujhar
1960,361,Kendujhar,2848,Telkoi,386435,Purujoda,3818,Telkoi,119528,Purujada,3455,Telkoi,361,Kendujhar
1961,361,Kendujhar,2848,Telkoi,386344,Purunapani,3818,Telkoi,119526,Oriyabirida,3455,Telkoi,361,Kendujhar
1962,361,Kendujhar,2848,Telkoi,386354,Ragada,3818,Telkoi,119523,Karadangi,3455,Telkoi,361,Kendujhar
1963,361,Kendujhar,2848,Telkoi,386452,Raisuan,3818,Telkoi,119529,Raisuan,3455,Telkoi,361,Kendujhar
1964,361,Kendujhar,2848,Telkoi,386439,Ramachandrapur,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1965,361,Kendujhar,2848,Telkoi,386370,Ramachandrapur,3818,Telkoi,119534,Telkoi,3455,Telkoi,361,Kendujhar
1966,361,Kendujhar,2848,Telkoi,386431,Ranibeda,3818,Telkoi,119529,Raisuan,3455,Telkoi,361,Kendujhar
1967,361,Kendujhar,2848,Telkoi,386407,Ranki,3818,Telkoi,119527,Podang,3455,Telkoi,361,Kendujhar
1968,361,Kendujhar,2848,Telkoi,386463,Rekuti,3818,Telkoi,119522,Kaliahata,3455,Telkoi,361,Kendujhar
1969,361,Kendujhar,2848,Telkoi,386331,Rugudidihi,3818,Telkoi,119530,Saleikena,3455,Telkoi,361,Kendujhar
1970,361,Kendujhar,2848,Telkoi,386339,Saleikena,3818,Telkoi,119530,Saleikena,3455,Telkoi,361,Kendujhar
1971,361,Kendujhar,2848,Telkoi,386405,Samakoi,3818,Telkoi,119527,Podang,3455,Telkoi,361,Kendujhar
1972,361,Kendujhar,2848,Telkoi,386456,Samakuda,3818,Telkoi,119529,Raisuan,3455,Telkoi,361,Kendujhar
1973,361,Kendujhar,2848,Telkoi,386378,Sanakumunda,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
1974,361,Kendujhar,2848,Telkoi,386421,Sankalei,3818,Telkoi,119527,Podang,3455,Telkoi,361,Kendujhar
1975,361,Kendujhar,2848,Telkoi,386375,Sankarpur,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
1976,361,Kendujhar,2848,Telkoi,386353,Santeibhanja,3818,Telkoi,119519,Deuladiha,3455,Telkoi,361,Kendujhar
1977,361,Kendujhar,2848,Telkoi,386356,Sapalanji,3818,Telkoi,119523,Karadangi,3455,Telkoi,361,Kendujhar
